id,yearly_income,prev_delinquencies,previous_defaults,debt_to_income,Zip_code,loan_amount,open_accounts,default
67507,202400,2,0,15.9936,6000,30780,18,0
41676,123200,0,0,21.2856,6700,11970,12,0
109404,246400,0,0,19.3536,77500,59850,10,0
72093,168960,0,0,21.9408,35800,34200,6,0
106072,88000,0,0,26.6952,24300,25650,9,0
72548,96800,0,0,30.3576,92300,34200,16,0
28837,433150.08,0,0,21.1848,92000,47880,12,1
94282,61600,0,0,55.5912,60600,12183.75,8,1
28213,88000,0,0,46.8552,60500,27616.5,12,0
120677,100927.2,0,0,16.5648,53500,11970,5,0
99251,158400,0,0,44.6712,29700,59850,16,0
55277,61600,0,0,45.5112,54100,16287.75,11,0
141633,165756.8,0,0,17.64,84600,9747,5,0
88252,88000,1,0,22.0584,32800,39244.5,18,0
95542,119680,0,0,14.1792,19000,17100,8,1
77721,167200,0,0,54.3144,2900,34200,24,0
120993,264000,2,0,17.136,92800,41040,15,0
74077,114400,1,1,49.2912,35800,20520,21,0
128183,158400,0,0,26.4768,95300,25650,16,0
119738,149600,2,0,28.3584,10400,35568,10,1
108183,96800,0,0,48.6528,33000,17100,16,1
91204,123200,0,0,36.6072,37300,17100,24,0
102196,161392,0,0,31.0968,75000,10260,32,0
83248,62480,0,0,28.1064,1200,27915.75,10,0
135530,135520,0,0,18.732,30300,22230,14,0
29396,140800,0,0,44.184,30200,42750,21,0
44760,70400,0,0,49.9464,46300,24837.75,15,0
93516,96800,0,0,17.0016,6400,17100,11,0
78528,76032,5,0,18.9,54900,11970,5,0
136039,103840,0,0,57.5568,6500,16074,20,0
59127,21120,0,0,7.056,30100,2565,5,1
120627,155496,0,0,32.676,90400,37620,10,0
88930,38720,0,0,26.0232,57300,15774.75,7,0
102522,267520,0,0,16.0104,75000,20520,11,0
127965,67760,0,0,23.6712,92000,18810,14,0
68564,123200,0,0,42.4872,81100,27360,22,1
131186,80960,7,0,49.1736,99200,25479,12,0
76348,184800,0,0,14.0112,93100,42750,16,0
27003,264000,0,0,15.1368,48000,51257.25,13,0
57300,255200,0,0,15.8088,11300,34884,9,1
70073,95040,0,0,23.0328,33100,39073.5,10,0
24783,114400,1,0,20.6304,11200,4104,10,1
128702,167200,0,0,27.72,12100,37620,17,1
85329,188320,0,0,12.4992,11500,20520,8,0
38697,132000,0,0,42.8568,92800,27360,12,0
22185,123200,0,0,13.6584,82800,35568,10,1
135213,95040,0,0,65.3352,21200,17100,10,0
48807,140800,0,0,16.5144,92600,11115,12,1
47801,119680,2,0,43.1088,33400,30780,14,0
91027,96800,0,0,34.7088,80500,27360,12,0
65024,237600,2,0,33.5496,40300,53865,21,0
99903,109824,0,0,44.9736,12300,8550,12,0
100039,193600,0,0,27.9048,37000,17100,12,0
126241,149600,0,0,29.7696,11300,20520,14,0
113794,176000,0,0,23.2848,33000,59850,14,0
71528,142560,0,0,45.1416,99300,27360,15,0
111233,267520,0,0,18.2616,7000,51300,14,0
137829,167200,0,0,24.7632,95800,30780,17,0
59557,84480,0,0,14.3304,30000,8806.5,10,0
57593,140800,0,0,26.796,11400,10046.25,14,0
101542,167200,0,0,14.5152,6600,17100,9,1
25697,73920,0,0,66.7632,12200,4275,16,0
57970,72160,1,0,31.8696,53500,19579.5,8,0
54468,77440,0,0,37.9512,63300,19750.5,12,0
98067,158400,0,0,14.6328,21000,27360,8,0
117106,109824,0,0,10.9872,60400,11970,9,0
108753,73920,0,0,38.6736,14200,12141,12,0
93880,103840,0,0,41.412,86000,23940,16,0
112542,88000,0,0,58.3968,95700,18468,11,0
113764,142560,0,0,37.212,78600,59850,8,0
135083,308000,1,0,32.5752,41000,23940,19,0
74583,123200,0,0,27.6024,92100,17100,24,1
103515,149600,0,0,10.1304,1800,47880,10,1
132078,225280,0,0,22.1592,55000,39330,16,0
39072,105600,0,0,33.1296,90200,36252,9,0
78900,96800,0,0,10.92,2000,12825,8,1
98421,61600,0,0,22.2264,11200,22230,10,0
111916,51040,0,0,33.516,10500,17014.5,12,0
48331,84480,0,0,1.4784,19600,39244.5,10,1
78578,79200,0,0,48.2496,13900,33772.5,13,0
109888,140800,0,0,19.488,8700,25650,6,0
92571,105600,0,0,18.6144,17200,34200,7,0
72251,63360,0,0,46.536,37400,17955,7,0
83335,190080,1,0,26.0736,2000,59850,11,0
44708,130240,0,0,25.788,61800,29070,5,0
86217,156640,0,0,38.3712,77000,27360,11,0
46501,170720,2,0,17.1024,94000,20520,18,0
118162,138160,0,0,38.3544,42600,56430,12,0
118294,126720,0,0,12.5496,66000,20520,5,0
140775,79200,0,0,23.0328,10500,3933,6,0
73268,61600,1,0,65.5368,80200,13680,15,0
102502,96800,1,0,25.4352,60600,8550,8,0
55533,170720,0,0,32.4912,91900,10260,9,0
68754,147840,0,0,31.7352,22000,25650,15,1
91425,132000,1,0,10.6344,2400,17100,8,0
137703,137280,2,0,47.292,81600,27360,12,1
113550,114400,0,0,19.3872,60600,42750,13,0
68049,91520,2,0,35.784,25400,35568,12,0
34989,242197.12,0,0,17.808,75000,35910,12,0
24451,281600,0,0,17.1024,11700,32832,15,0
79822,54560,0,0,15.8088,43000,12183.75,20,1
107193,148720,0,0,25.4184,8400,46896.75,8,0
28545,153120,0,0,19.8072,43000,18810,10,1
111941,115940,0,0,10.1976,90800,22230,3,0
25832,91520,1,0,22.8816,11200,15390,7,0
37399,123200,0,0,21.7728,37400,17100,7,0
142683,110880,0,0,39.2952,44200,20520,17,0
79832,246400,1,0,21.2856,27500,42750,11,0
47877,158400,0,0,25.5864,33000,34200,11,0
106013,79200,0,0,46.5528,25400,34456.5,14,0
45193,111096.48,0,0,42.7728,30000,23940,21,0
91625,73920,0,0,10.4664,10500,12825,4,0
108390,165440,0,0,39.7152,7100,41040,20,1
92970,56320,0,0,42.5544,28200,17100,16,1
96617,88000,0,0,48.9552,31000,38047.5,15,0
61447,52800,0,0,44.8896,54800,21375,12,0
31093,47520,0,0,41.1936,10400,20178,12,0
80806,161920,0,0,50.9712,70700,34200,14,0
44608,181280,0,0,23.4528,60100,49590,13,0
141182,158400,0,0,10.5336,87000,42750,10,0
46023,70224,1,0,32.4912,30200,6156,9,0
55239,348480,0,0,6.7536,10000,17100,10,0
40049,44000,0,0,37.5144,8200,10260,25,0
88738,44000,0,0,32.508,33900,17100,10,0
102909,135168,0,0,49.8456,95600,49889.25,10,0
120505,193600,0,0,15.5904,27500,17100,10,1
96377,290400,0,0,21.252,92800,42750,9,1
117590,246400,0,0,43.7976,20900,51257.25,13,0
30417,96800,3,0,30.6768,57100,8550,11,0
143894,109120,0,0,52.9368,85200,26847,19,0
131021,86240,0,0,36.6912,85200,8208,13,0
81462,105600,0,0,35.4144,73100,32832,22,0
107627,98560,0,0,38.0184,98200,22486.5,11,0
130608,255200,0,0,11.5248,10100,41040,5,0
121568,107360,0,0,54.2136,10700,31464,10,0
21684,144320,0,0,28.5096,77500,22230,18,0
84294,154880,0,0,26.9472,2100,37620,16,1
96975,87498.4,0,0,14.28,78700,25650,7,0
88033,267520,0,0,28.4592,95100,41040,10,0
119866,110000,0,0,14.196,60500,17100,7,0
123168,147840,0,0,27.5016,99800,44417.25,15,1
97975,167200,0,0,34.9776,92100,51300,10,1
146282,49280,0,0,53.9112,76500,3291.75,7,0
37549,63360,0,0,13.3392,12200,10260,7,0
71853,88000,1,0,56.6832,48300,17100,11,0
80094,158400,1,0,23.1336,94500,13680,13,1
79176,98560,0,0,40.1688,91700,24068.25,12,1
51881,642400,2,0,15.1872,1900,25650,25,0
82319,50666.88,0,0,28.3584,55600,6156,10,0
138670,422400,0,0,7.224,75000,27360,13,0
55499,84480,0,0,20.1264,95000,34200,8,0
51591,105600,0,0,30.6096,70700,11115,7,0
113426,202400,0,0,26.292,93600,20520,15,0
35696,116688,0,0,21.9912,55300,20520,16,1
82945,115672.48,0,0,20.0592,91900,24624,9,0
123364,176000,0,0,13.9104,32800,20520,12,0
35627,132000,0,0,31.1808,55300,42750,11,0
65668,137591.52,0,0,40.2696,20100,32832,17,1
85920,88000,0,0,12.9864,60100,23940,11,0
50413,88000,0,0,48.8376,77400,34200,16,0
68062,96800,2,0,25.368,77000,6840,33,1
111003,61600,0,0,8.5848,64100,17100,10,1
63460,299200,0,0,16.9176,33500,35910,13,0
44381,61600,0,0,41.244,91700,8550,9,0
87925,234305.28,0,0,14.4816,95800,10944,7,0
111189,116160,0,0,46.032,61300,25650,10,0
63381,246400,0,0,10.5672,22200,25650,5,0
106615,158400,12,0,22.9824,10900,30780,15,0
56066,138695.04,0,0,36.7752,11100,42750,20,0
139875,61600,0,0,57.204,96700,20349,10,0
46158,79200,1,0,53.5752,33800,34200,11,0
80314,184800,0,0,13.0536,60600,41040,14,1
95807,123200,0,0,20.4624,43200,20520,12,0
43365,158400,0,0,16.2288,97700,17100,11,0
33443,385440,0,0,31.6512,6000,45528.75,10,0
31943,202400,1,0,47.8128,33500,59850,15,0
61248,105600,0,0,49.728,46500,45315,11,0
129562,133760,5,0,42.336,64000,5130,9,0
65902,144320,1,0,22.8312,90000,10260,12,0
134664,154880,3,1,30.0552,11700,23940,11,0
22958,123200,0,0,47.9136,35800,42750,20,0
91142,81488,1,0,42.9408,35000,39458.25,12,0
145958,91520,0,0,32.76,97700,20520,7,1
64475,96800,0,0,15.5736,60400,34200,12,0
141555,165440,0,0,9.6096,85200,18810,13,0
129519,123200,0,0,11.2728,6100,25650,8,0
47447,80080,0,0,35.6328,14600,15390,17,0
52231,74800,0,0,20.7312,87500,14919.75,7,0
117884,264000,1,0,34.0368,76000,42750,18,0
51841,132000,0,0,22.848,55100,20520,13,0
140552,79071.256,0,0,43.3104,93500,35268.75,5,0
75388,95040,0,0,18.5976,84100,15390,14,1
48894,91520,0,0,30.7272,6800,20520,17,0
110255,218240,0,0,18.0936,2400,27360,22,0
104305,147840,1,0,40.8576,95700,47880,18,0
47310,96800,0,0,18.396,76100,13851,10,0
142259,158400,1,0,35.4816,85700,8208,13,0
48931,107360,0,0,17.556,90000,34200,7,0
52429,80378.1792,0,0,41.6472,92100,34413.75,13,0
101343,114400,0,0,25.6536,55100,17100,10,1
121251,75680,0,0,29.3496,23200,17100,9,0
26716,26400,0,0,24.1752,11700,6840,10,0
93614,159808,0,0,14.9184,98000,27360,12,1
99154,79200,0,0,56.7672,12100,24795,18,0
48336,114400,0,0,43.4616,47000,35910,15,0
49714,79200,2,0,58.2792,12300,8550,11,0
40028,54560,0,0,9.6264,27300,4104,9,0
146372,184800,0,0,24.192,32400,22230,9,1
101878,176000,1,0,34.188,77300,27360,8,1
34562,448800,0,0,6.1152,7000,20520,12,0
28470,79200,0,0,41.5296,92800,13765.5,18,0
126540,144967.68,0,0,38.472,72600,33473.25,16,0
82738,102080,0,0,13.6248,89100,13680,15,0
113582,227040,0,0,32.1552,75000,55318.5,10,0
115952,44000,0,0,20.412,54400,6455.25,10,0
31552,352000,0,0,12.348,95700,34200,14,0
73511,260480,1,0,14.9688,7800,18126,22,0
33640,88000,0,0,16.9848,15200,30780,9,0
72847,54560,0,0,45.2088,85200,18168.75,8,1
105191,105600,0,0,43.2432,75100,35910,12,0
49438,93280,0,0,28.224,15000,17741.25,19,0
55167,316800,0,0,13.8768,19000,59850,19,0
44056,52800,0,0,50.4672,23600,17228.25,16,0
57974,121440,0,0,6.636,91300,30780,6,0
84592,145200,6,0,38.4552,33600,59850,15,0
61088,211200,0,0,11.844,94500,30737.25,15,0
137612,61600,0,0,15.96,8000,18639,13,1
70615,660000,1,0,27.6696,70600,41040,21,0
65341,91520,1,0,52.3488,75800,25650,12,0
45476,183040,0,0,18.3792,30200,10260,9,0
58112,316800,0,0,9.6768,92600,20520,10,0
83574,140800,0,0,20.5464,2000,42108.75,13,0
78059,121343.6224,0,0,17.7744,19400,8550,16,0
26577,270566.56,0,0,19.2192,89100,59850,17,0
32507,352000,1,0,23.9064,60500,59850,11,0
86043,158400,0,0,18.6312,11700,34200,14,1
120143,67372.8,0,0,30.6936,79900,22230,13,0
32229,158400,0,0,25.9392,73000,20520,12,0
65567,110880,0,0,59.2368,54500,29668.5,22,0
22210,90640,0,0,41.1432,55300,34200,14,0
31277,193600,0,0,7.4256,8700,13680,8,1
96715,132000,0,0,37.4136,79700,32148,6,0
118417,100320,0,0,39.6816,30000,44460,8,0
26909,149600,0,0,24.4104,94100,25650,14,0
107568,149600,0,0,13.1208,27800,15561,13,1
97204,105600,0,0,18.8496,95100,25650,7,0
134406,167200,0,0,21.84,93500,11286,12,1
33122,151360,0,0,24.8808,97100,51300,12,0
91137,103840,0,0,18.6648,92500,12312,8,0
63522,66992.64,1,0,52.6512,13800,28599.75,13,0
104389,756800,1,0,22.0584,75700,59850,14,1
42944,281600,1,0,15.2712,94100,59850,27,0
82475,132000,0,0,40.5888,29600,25650,18,0
62066,146080,0,0,21.9576,6700,30780,17,0
111975,176000,0,0,47.5944,33100,47880,14,0
96775,135520,0,0,30.1056,48100,34200,9,0
51184,228800,0,0,22.512,76900,33345,15,0
64189,88000,0,0,45.7296,31500,27360,10,0
143428,123200,0,0,58.548,36500,39330,19,0
35471,68816,1,0,37.3296,30300,17100,13,0
35205,116160,0,0,21.1344,96700,20520,7,0
24653,161568,0,0,21.42,79900,12825,18,0
44928,230560,0,0,29.148,11700,10260,20,0
59523,59840,0,0,51.0552,34600,20520,12,0
124735,190080,0,0,40.32,19700,59850,12,0
76751,72160,1,0,47.6112,17100,11970,8,0
118406,38720,0,0,3.2088,90000,5472,4,1
88020,132000,0,0,34.7088,5400,28215,13,0
102274,40480,0,0,13.44,41000,13680,15,1
89062,283360,1,0,25.4856,30000,50274,16,1
108510,98560,0,0,28.308,12100,28728,9,0
115205,97504,0,0,24.7464,60000,7267.5,8,1
103121,132792,0,0,43.4448,22300,25650,16,0
106391,130240,0,0,31.416,73000,47067.75,8,1
135131,211200,0,0,20.9496,76100,34200,11,1
34405,105600,0,0,44.94,95300,34200,15,0
37575,103840,0,0,16.548,10400,11970,17,0
144574,176000,3,0,15.624,17200,16458.75,13,0
105064,140800,0,0,59.4048,2100,20520,24,0
144955,123200,0,0,56.532,73100,28728,8,0
34736,133760,2,0,18.1104,64000,42750,6,0
62037,132000,0,0,37.6824,53500,15390,8,0
143651,44000,0,0,21.0504,99500,9191.25,13,1
140379,73920,0,0,10.4328,92800,17100,14,1
101323,31152,0,0,58.7664,95200,6840,8,0
105146,98560,0,0,31.7184,85000,15390,19,0
35061,38016,0,0,33.3312,92500,14364,14,0
36120,184800,1,0,17.9592,92000,29070,6,0
33861,112640,0,0,22.5624,29000,19152,14,1
24382,105600,0,0,49.4928,20900,42750,18,0
41827,156640,2,0,38.7576,43200,34200,16,0
76292,66352,0,0,26.9136,94100,17100,10,0
67019,96800,0,0,50.2992,47200,13680,11,0
125966,79200,1,0,59.8584,45100,20520,12,0
40916,99616,0,0,18.06,60600,16416,9,1
82959,73920,0,0,39.6984,4200,21546,12,0
22671,77440,0,0,49.8624,71400,30780,14,0
113273,54912,0,0,24.9984,89100,11970,22,0
121134,179520,0,0,51.5256,91900,59850,14,0
36336,70400,0,0,19.0512,98800,18810,10,0
94889,186560,0,0,22.512,92500,13680,10,0
51159,88880,0,0,50.736,59900,34542,19,0
135666,312400,0,0,21.2688,30100,34200,17,0
23690,103840,0,0,44.184,75200,32276.25,13,0
85975,123200,1,0,15.6744,90600,17100,12,0
84948,1267200,1,0,5.04,21100,59850,13,0
105306,123200,0,0,14.5992,11700,24624,11,0
144535,105600,0,0,27.9888,60600,13680,15,0
112300,52800,0,0,46.3008,91000,5130,10,1
103659,70400,0,0,23.3352,46700,25650,6,0
61549,51038.24,0,0,32.76,27200,18810,7,0
22321,105600,1,0,29.8032,23000,25650,13,0
111950,216480,0,0,47.8296,60000,6840,18,0
120511,98560,0,0,44.9736,55000,41040,17,0
110377,54912,0,0,21.9744,62200,17484.75,15,1
65996,42240,0,0,24.192,79900,14663.25,8,0
65532,64768,1,0,24.9312,21200,13252.5,10,1
31612,246400,0,0,7.7784,2800,34200,7,0
143979,183040,1,0,26.6616,76200,36423,15,0
47384,132000,0,0,16.6992,84000,47880,7,0
130194,288640,1,0,26.9472,70800,23940,9,0
120659,125100.8,0,0,6.1488,16600,23940,4,0
30271,79200,5,0,47.5776,27100,12312,19,1
120423,88000,0,0,48.4344,98600,37363.5,12,0
92948,82720,1,0,57.9264,78500,15390,15,0
78687,84480,0,0,21.8904,40000,29540.25,16,0
72683,52800,0,0,33.7344,43200,16416,11,0
62869,126720,0,0,38.0856,7600,17185.5,17,0
41647,167200,0,0,55.2888,61200,38560.5,14,0
128325,64240,0,0,23.0328,80200,24795,6,0
59534,440000,0,0,8.5176,27400,34200,6,1
28083,89760,0,0,1.5456,81100,25650,7,0
80582,56320,0,0,29.3664,61000,8550,7,0
138498,79200,0,0,59.0016,90700,3420,16,0
76496,59840,0,0,17.2032,75600,23940,6,1
141105,107360,0,0,51.24,33000,34200,14,1
99949,80960,0,0,47.46,71600,3420,10,1
62020,84480,0,0,45.4272,80100,35140.5,8,0
88221,132000,3,0,22.5456,13200,25650,16,0
143356,158400,0,0,32.76,61600,35910,18,0
99673,123200,0,0,39.228,92100,31635,14,0
31946,79200,1,0,11.424,33400,8550,10,1
70715,91520,0,0,43.176,98100,17826.75,11,0
40758,154266.112,2,0,29.8536,92500,20520,25,0
119968,135520,0,0,39.144,92000,42621.75,16,0
93400,88000,0,0,36.8256,60100,12312,13,0
47234,147840,0,0,24.5448,92800,17100,7,1
124070,156640,0,0,41.1432,22400,51300,15,0
75703,96800,0,0,27.2328,2800,33772.5,15,0
115774,257019.84,0,0,25.2168,22800,42750,14,0
53424,54912,0,0,16.7328,8000,12825,7,0
134253,117145.6,0,0,35.1288,94500,20520,10,0
115374,96800,1,0,52.0128,6500,33815.25,13,0
121287,87120,0,0,21.8736,91400,30395.25,21,1
95849,216480,0,0,24.3264,90400,59850,8,1
96906,52800,0,0,20.3616,28000,17100,12,0
53262,96800,0,0,45.8976,70500,30780,11,0
76854,220000,0,0,14.1288,95100,21033,11,0
49961,269280,0,0,35.448,28300,41040,17,0
111494,105600,1,0,40.824,33300,34200,23,1
109786,149600,0,0,25.0152,98800,27360,19,0
52864,102080,1,0,45.612,23600,47153.25,13,0
37010,70400,0,0,0,35400,17100,4,1
137812,145728,0,0,25.368,82800,30780,15,0
137965,42240,0,0,36.96,26800,20520,4,0
80620,183040,0,0,31.248,85200,43776,15,0
138796,167200,0,0,45.5448,1600,13680,13,0
101064,91520,0,0,25.0152,44700,22230,10,0
137609,44000,0,0,58.8,49400,13680,13,0
110033,96800,0,0,54.9864,55300,10260,11,0
104886,96800,0,0,55.104,18700,39458.25,17,0
35111,352000,0,0,12.2808,7300,34200,8,0
23025,149600,1,0,21.9912,22300,9148.5,11,0
146180,105600,0,0,24.3936,99600,34884,6,0
144436,100320,0,0,46.1496,38100,21546,9,0
129491,114400,0,0,37.8168,94400,30780,11,1
142102,217712,1,0,28.8792,60000,51300,21,1
73707,188320,0,0,28.5096,84100,41040,15,1
111753,211200,0,0,32.3568,7000,34200,17,0
31278,59840,0,0,48.804,11700,17100,9,0
35243,96800,0,0,34.0872,84100,25650,10,0
129784,170720,1,0,34.524,33600,17100,13,0
88905,59840,0,0,43.344,94900,17100,9,1
143879,79200,0,0,47.8968,76100,27360,20,0
143617,102080,0,0,22.2096,33100,17100,8,0
135866,200640,0,0,22.6464,94100,59850,10,0
135417,72957.28,0,0,50.0472,80000,12312,27,0
125951,616000,0,0,9.828,60000,41040,9,0
33513,161920,0,0,11.4912,44100,37406.25,29,0
86591,73920,0,0,26.3592,32200,25650,7,0
126113,149600,0,0,16.8,77300,13680,9,1
22564,91520,0,0,25.1328,63000,5472,8,0
117594,73216,0,0,9.3072,30000,13680,13,0
47375,158400,1,0,20.0928,89100,20520,16,0
82206,237600,0,0,21.6888,80500,23940,15,0
81390,91520,0,0,45.5616,78600,6840,9,0
92568,58080,0,0,43.0752,32100,5985,11,0
48801,75680,0,0,2.016,30000,5130,6,0
92110,71280,0,0,24.6456,15000,10260,13,1
69628,88000,0,0,17.2536,28900,34200,13,0
114415,158400,0,0,28.14,60600,51300,9,0
50757,104896,0,0,21.924,24100,26889.75,12,1
66066,179520,0,0,21.1008,28400,6840,11,0
30959,84480,0,0,40.1184,15200,25650,10,0
62417,114400,1,0,50.1312,11700,33259.5,28,0
80462,338800,0,0,36.6408,77800,41040,11,0
141324,114400,0,0,51.24,31000,30780,8,0
121509,42240,0,0,52.836,92800,13680,14,0
117787,56320,0,0,49.7784,64800,16245,10,0
110184,149600,0,0,20.6136,94500,29925,17,0
130929,79200,0,0,25.3176,74100,2052,7,1
121517,28160,0,0,16.884,97300,7695,18,0
127299,105600,0,0,64.0752,7000,20520,20,0
76564,114400,0,0,30.3912,85100,10260,10,0
92833,152240,0,0,33.4488,98000,33131.25,12,0
106070,149600,1,0,0.42,60600,59850,10,0
74151,56320,3,0,34.7928,14000,8550,13,0
85196,93280,0,0,35.112,29600,13680,12,0
51921,48938.56,1,0,36.8256,13000,14535,13,1
69360,103840,0,0,33.7344,29200,50445,7,0
72921,117920,0,0,48.72,13600,57285,10,0
127497,153120,0,0,38.472,35100,32490,14,1
145303,89760,0,0,5.796,95900,8763.75,8,1
61343,114400,1,0,31.4328,60100,34200,12,0
145119,90024,1,0,30.3912,20600,19494,12,0
99786,177760,0,0,5.7456,10600,40527,9,0
34188,70400,0,0,32.508,33100,25094.25,15,1
40683,88000,0,0,37.4304,85000,42750,17,0
91667,123200,0,0,11.7768,2000,17100,9,0
71064,149600,0,0,8.5176,13400,11970,7,0
24033,163680,1,0,16.0608,29400,34200,14,0
27622,225280,0,0,32.004,72100,8550,11,0
34882,116160,0,0,41.6976,77000,3078,11,0
86943,84480,0,0,39.7824,90000,25650,23,0
128273,70400,0,0,37.8,30000,20520,11,0
47067,325600,1,0,8.4,73000,4104,9,0
27837,528000,0,0,19.3872,11500,46170,27,1
37518,88000,0,0,15.7752,22600,10260,7,0
78225,119680,0,0,39.228,90600,34200,7,0
54873,35200,0,0,40.8744,94000,6498,18,0
101375,212960,0,0,21.8904,1800,28728,14,1
37016,117920,0,0,12.6,63300,20520,10,1
93009,145200,1,0,35.9352,75000,47837.25,10,0
140616,160840.152,1,0,20.1096,8000,25650,7,0
69315,61600,0,0,8.988,24300,17100,6,0
101191,98560,0,0,43.4616,40500,13680,14,0
88230,220000,2,0,24.3432,33100,59850,9,0
102806,132000,5,0,34.8432,19300,41937.75,15,0
28815,68640,1,0,51.6432,34600,14535,10,0
137343,65120,0,0,50.9544,85200,17100,11,0
131068,116160,1,0,12.5496,11200,20520,5,0
76781,281600,0,0,32.676,90200,59850,12,0
122637,79200,1,0,52.5504,98900,27702,17,0
73460,51040,0,0,54.3816,95100,17826.75,20,0
91738,114400,0,0,26.3088,23800,17100,11,1
23416,96800,0,0,41.748,77300,25650,10,0
31239,114400,0,0,18.9168,76700,17100,11,1
23280,205920,2,1,8.8872,55000,59508,8,0
76338,96800,0,0,17.0856,32700,33858,10,0
90756,88000,0,0,20.4456,21400,18297,7,0
109987,102080,0,0,19.3872,94500,43562.25,9,0
48952,61600,0,0,36.3384,12000,11115,9,1
141999,112640,0,0,49.224,92500,48948.75,13,0
144842,72160,0,0,32.3568,44000,31164.75,17,0
78368,176000,0,0,32.4576,7600,30780,8,1
106616,123200,0,0,27.4848,49800,23940,9,0
93722,140800,0,0,29.5008,77000,51898.5,15,0
77794,91520,0,0,35.2968,11200,8550,29,0
70541,80960,0,0,54.6,72900,18724.5,19,0
127466,56320,0,0,34.0368,61200,1710,21,0
143443,158400,1,0,25.0488,7000,47880,15,0
145111,91520,0,0,24.3096,12700,44460,7,0
23134,202400,0,0,49.2576,28200,42750,14,0
111250,65120,0,0,31.92,80000,25650,22,1
40065,87985.92,0,0,15.8088,77400,7182,10,0
136593,179716.0464,0,0,9.828,21700,37620,9,0
123892,112640,0,0,34.7424,7700,30780,11,0
29756,91520,0,0,28.5768,79900,10260,19,1
125664,84480,2,0,66.444,78200,30780,9,0
113040,237600,0,0,1.4448,29600,34200,7,0
85398,176000,0,0,20.9328,75000,54720,8,0
122601,108240,0,0,42.0336,76500,1710,10,0
33587,55968,0,0,57.6912,43100,20520,12,0
137077,103840,0,0,10.5336,92000,6840,6,0
42053,211200,0,0,11.8104,94500,47880,7,0
25097,38720,0,0,41.328,31300,8464.5,5,0
136642,114400,0,0,40.572,30300,12312,6,0
30274,77440,0,0,22.3104,62500,10260,11,1
33709,91724.424,0,0,28.7784,17300,28728,14,1
51498,211200,0,0,8.736,23800,47880,10,0
97476,220000,0,0,8.064,90600,13680,12,0
24227,140800,0,0,22.0752,71200,39330,15,0
144544,201696,1,0,36.1032,48300,51300,18,1
76598,59840,0,0,24.9648,10000,3420,7,0
125153,97011.2,1,0,40.3368,95000,26975.25,9,1
131522,96800,0,0,17.2704,48300,37620,8,1
101304,264000,0,0,28.7112,64000,42750,19,0
52242,79200,0,0,38.5224,32200,13680,13,0
139384,50204,0,0,14.7504,11200,16672.5,8,1
42316,56320,0,0,51.744,72200,17100,14,0
80818,202400,0,0,60.1776,40500,51300,17,0
131476,70400,4,0,36.9936,44000,5130,14,0
140013,70400,2,0,31.0968,35000,8550,11,0
45762,99792,0,0,37.6656,85300,8550,14,0
118795,484000,0,0,26.46,43000,25650,12,1
127852,88000,1,0,48.8712,91700,17100,13,0
135546,84480,0,0,15.8424,8700,23341.5,10,0
48148,158400,0,0,22.3104,15200,25650,8,0
32275,218240,2,0,16.716,70300,25650,10,0
74000,123200,0,0,42.2856,30500,25650,12,0
71863,135520,0,0,35.448,12800,34200,21,0
132610,149600,0,0,8.736,34600,27360,9,0
146323,70400,0,0,8.7696,63700,17100,5,0
41030,214720,0,0,35.9856,47400,27360,15,1
131091,211200,0,0,32.5248,95000,23940,9,0
114796,123200,0,0,46.1664,10300,11970,20,0
58743,137280,0,0,39.6816,92200,27360,17,0
133049,147840,0,0,39.2112,77400,48948.75,18,0
93626,176000,0,0,56.5488,36600,20520,12,0
30227,70400,0,0,23.8392,94400,17100,17,0
62120,52800,0,0,24.3264,63700,8550,10,0
87474,114400,0,0,45.3096,20700,17784,7,0
143122,96800,0,0,15.9432,11300,17100,22,0
96463,123200,1,0,41.7984,79000,44460,11,0
57625,80960,0,0,24.4104,91700,22230,11,0
70690,153120,1,0,20.5128,48300,25650,6,0
138159,193600,5,0,12.768,78000,34200,16,0
123793,422400,1,0,18.9336,6600,34200,23,0
82853,76876.8,3,0,53.256,71100,32703.75,20,1
78330,88000,1,0,57.3048,27300,18981,10,0
77577,123200,0,0,27.4512,91900,5130,10,0
86783,140800,0,0,26.7624,78300,59850,8,0
86454,135132.8,2,0,35.0616,12500,30780,16,0
32634,132000,0,0,44.268,32500,59850,18,0
64973,79200,0,0,34.4232,29100,24282,9,0
60502,130240,1,0,26.9976,78500,46170,10,0
39207,96800,0,0,24.7632,37900,27360,16,0
53340,109120,0,0,23.7384,33600,34200,8,0
107488,165440,0,0,24.7968,3800,42750,15,0
45776,203280,1,0,28.728,95000,48051,15,1
145996,107360,0,0,31.1304,77500,17100,11,0
94910,52800,0,0,42.4704,49200,10260,10,0
75204,262240,0,0,26.5272,30200,34200,15,0
92636,176000,2,0,25.6872,11400,30780,8,0
117490,88000,0,0,43.9824,64000,38047.5,10,0
93427,161920,0,0,46.3344,91600,34200,15,0
126266,76197.44,0,0,46.1664,19100,31079.25,15,0
49940,132000,0,0,27.2496,1800,13680,7,0
66398,140800,0,0,14.9184,16700,27360,8,0
118137,151360,0,0,34.2048,48100,34285.5,12,0
55548,102080,1,0,30.7272,92500,10260,7,0
50059,52800,0,0,16.7328,11200,6540.75,8,0
126463,84480,1,0,30.7944,74000,13680,10,0
